Vehicle_ID,Frame_ID,Tot_Frames,Epoch_ms,Local_X,Local_Y,Global_X,Global_Y,Veh_Len,Veh_Wid,Veh_Class,Veh_Velocity,Vehicle_Acc,Lane_ID,Org_Zone,Dest_Zone,Intersection,Section,Direction,Movement,Preceding_Veh,Following_Veh,Spacing,Headway
1381,7669,167,1163797200,-7.727,2057.624,2230784.173,1377515.015,14.9,7.0,2,27.91,0.0,1,114,212,5,0,4,1,1299,0,1610.45,57.7
1382,7686,1355,1163798900,-1.501,217.271,2230528.341,1375749.719,14.6,6.7,2,27.94,-3.55,0,123,215,1,0,2,2,0,0,0.0,0.0
1383,7678,39,1163798100,5.3020000000000005,164.93900000000002,2230525.847,1375696.981,15.0,7.2,2,19.21,-0.7,0,102,201,1,0,4,2,0,0,0.0,0.0
1386,7697,1587,1163800000,-9.362,2055.651,2230782.859,1377512.815,15.6,7.0,2,32.51,0.0,1,114,201,5,0,4,1,1381,0,73.52,2.26
1387,7708,1244,1163801100,-2.34,215.391,2230527.191,1375748.0480000002,15.7,6.9,2,17.53,5.1,0,123,214,1,0,2,2,0,0,0.0,0.0
1388,7707,61,1163801000,-28.093000000000004,711.617,2230553.421,1376245.937,16.3,6.8,2,14.17,-1.41,0,122,203,2,0,4,1,0,0,0.0,0.0
1390,7727,1247,1163803000,4.783,227.53799999999998,2230536.3219999997,1375758.6830000002,15.9,7.1,2,25.85,9.32,0,123,214,1,0,2,2,0,0,0.0,0.0
1392,7725,1580,1163802800,-8.812000000000001,2051.784,2230783.995,1377509.0769999998,14.8,6.8,2,31.98,0.0,1,114,201,5,0,4,1,1386,0,87.23,2.73
1394,7743,233,1163804600,6.308,1230.776,2230830.884,1376690.736,15.7,7.2,2,17.33,0.0,0,111,214,3,0,2,3,0,0,0.0,0.0
1397,7742,833,1163804500,-9.747,2051.2470000000003,2230783.153,1377508.404,17.1,6.5,2,38.33,0.0,1,114,201,5,0,4,1,1386,0,141.56,3.69
1404,7768,791,1163807100,-9.652999999999999,2059.6479999999997,2230781.96,1377516.72,14.6,6.8,2,34.77,0.0,1,114,202,5,0,4,1,1397,0,105.79,3.04
1405,7768,1502,1163807100,-25.0,2058.724,2230766.935,1377513.459,16.0,6.5,2,33.75,0.0,2,115,201,5,0,4,3,0,0,0.0,0.0
1412,7794,1534,1163809700,-8.442,2043.96,2230785.558,1377501.4019999998,16.4,6.6,2,31.17,0.0,2,115,201,5,0,4,3,0,0,0.0,0.0
1413,7794,1464,1163809700,-19.776,2050.266,2230773.392,1377505.9,16.7,6.6,2,31.32,0.0,2,115,223,5,0,4,3,0,0,0.0,0.0
1419,7823,1516,1163812600,-19.602,2056.763,2230772.57,1377512.3469999998,15.5,6.5,2,26.88,0.0,2,114,201,5,0,4,1,1413,0,98.54,3.67
1420,7811,163,1163811400,-9.753,2050.9970000000003,2230783.185,1377508.156,16.0,6.5,2,34.41,0.0,1,114,212,5,0,4,1,1404,0,140.02,4.07
1424,7847,878,1163815000,11.685,1380.015,2230849.671,1376841.6509999998,15.6,7.1,2,10.53,12.27,1,111,214,0,4,2,1,1394,1232,194.0,18.42
1431,7837,1015,1163814000,10.831,225.41299999999998,2230541.906,1375755.545,15.9,7.4,2,13.27,0.0,3,102,214,1,0,2,3,0,0,0.0,0.0
1432,7842,1512,1163814500,-10.644,2059.576,2230780.992,1377516.497,15.1,6.8,2,34.5,0.0,1,114,201,5,0,4,1,1420,0,112.41,3.26
1438,7867,587,1163817000,-26.866999999999997,710.6569999999999,2230554.45,1376244.7680000002,16.0,7.0,2,8.72,-1.48,0,122,201,2,0,4,3,0,0,0.0,0.0
1440,7870,913,1163817300,10.710999999999999,1228.944,2230834.236,1376687.343,15.5,7.0,2,14.18,-2.95,0,111,214,3,0,2,3,0,0,0.0,0.0
1442,7882,138,1163818500,17.511,1649.1670000000001,2230850.692,1377110.094,15.0,7.0,2,12.72,10.02,0,112,214,4,0,2,3,0,0,0.0,0.0
1446,7880,1477,1163818300,-11.404000000000002,2050.929,2230781.5640000002,1377507.836,15.0,6.8,2,47.13,0.0,1,114,201,5,0,4,1,1432,0,119.08,2.53
1449,7899,1470,1163820200,-19.796,2049.5170000000003,2230773.4869999997,1377505.156,15.1,6.5,2,30.48,0.0,2,115,223,5,0,4,3,0,0,0.0,0.0
1450,7902,124,1163820500,-0.475,2061.252,2230790.785,1377519.71,15.5,6.5,2,3.64,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
1452,7903,1832,1163820600,8.851,251.94099999999997,2230543.219,1375783.015,20.0,7.0,2,21.44,0.0,3,102,214,0,2,2,1,0,0,0.0,0.0
1453,7903,1474,1163820600,-11.078,2057.535,2230780.875,1377514.414,16.0,6.5,2,44.95,0.0,1,114,201,5,0,4,1,1446,0,110.76,2.46
1457,7935,548,1163823800,-27.923000000000002,707.1489999999999,2230552.767,1376241.514,15.9,7.0,2,12.09,0.0,0,122,201,2,0,4,3,0,0,0.0,0.0
1459,7938,1317,1163824100,9.685,230.403,2230541.654,1375760.659,15.0,7.0,2,9.72,0.0,3,102,221,1,0,2,3,0,0,0.0,0.0
1463,7973,1424,1163827600,-9.847000000000001,2047.4979999999998,2230783.628,1377504.6840000001,16.2,6.6,2,41.21,0.0,2,115,201,5,0,4,3,0,0,0.0,0.0
1467,8000,160,1163830300,-29.704,715.802,2230552.607,1376250.3469999998,15.5,7.0,2,15.14,0.0,0,122,202,2,0,4,3,0,0,0.0,0.0
1468,8007,12,1163831000,25.399,2065.561,2230815.695,1377527.927,15.8,7.2,2,19.78,0.0,3,113,214,5,0,2,3,0,0,0.0,0.0
1469,8017,42,1163832000,-1.234,166.96,2230519.768,1375700.118,16.3,7.2,2,17.06,-1.14,0,123,201,1,0,4,3,0,0,0.0,0.0
1473,8037,1657,1163834000,9.302,226.745,2230540.635,1375757.125,15.9,7.0,2,17.22,0.0,3,102,214,1,0,2,3,0,0,0.0,0.0
1476,8042,1615,1163834500,12.754000000000001,85.088,2230524.3109999998,1375617.622,15.0,7.0,2,9.0,0.0,1,101,214,0,1,2,1,1473,0,150.74,16.75
1478,8057,234,1163836000,-32.196999999999996,715.012,2230550.011,1376250.029,15.7,6.8,2,17.95,0.0,2,122,223,2,0,4,3,0,0,0.0,0.0
1479,8087,29,1163839000,0.716,2060.28,2230792.11,1377518.9319999998,27.7,7.0,3,12.93,-0.65,0,115,214,5,0,2,2,0,0,0.0,0.0
1480,8109,55,1163841200,23.11,2070.616,2230812.659,1377532.572,14.9,7.1,2,2.84,0.0,0,113,214,5,0,2,3,0,0,0.0,0.0
1483,8089,1691,1163839200,14.82,36.382,2230522.4269999997,1375568.909,15.6,7.0,2,14.19,0.0,1,101,214,0,1,2,1,1476,0,91.02,6.41
1486,8081,219,1163838400,-7.528,1673.476,2230824.827,1377134.111,15.9,6.8,2,12.07,-0.36,1,118,212,0,5,4,1,1453,0,293.77,24.34
1489,8107,26,1163841000,2.614,144.517,2230519.616,1375677.3480000002,15.5,7.0,2,21.93,0.0,9999,123,223,1,0,2,2,0,0,0.0,0.0
1490,8107,62,1163841000,4.425,116.26299999999999,2230518.534,1375649.369,15.5,7.0,2,10.73,0.0,11,101,223,0,1,2,1,0,0,0.0,0.0
1492,8130,37,1163843300,-3.431,2052.865,2230789.1769999997,1377510.775,16.1,6.6,2,21.95,10.02,0,115,214,5,0,2,2,0,0,0.0,0.0
1495,8157,23,1163846000,2.501,2064.0570000000002,2230793.297,1377522.937,19.0,6.7,2,18.64,-0.5,0,115,214,5,0,2,2,0,0,0.0,0.0
1497,8143,86,1163844600,24.436999999999998,104.601,2230537.536,1375636.125,16.0,7.0,2,8.05,0.0,2,101,202,0,1,2,1,1452,0,529.58,65.79
1499,8181,28,1163848400,-17.778,133.542,2230497.8030000003,1375668.388,16.6,6.7,2,17.06,4.39,2,123,201,0,1,4,1,0,1368,0.0,0.0
1504,8180,16,1163848300,23.855,2065.783,2230814.135,1377527.91,16.7,7.4,2,17.3,-0.1,0,113,214,5,0,2,3,0,0,0.0,0.0
1505,8203,21,1163850600,23.613000000000003,2070.8320000000003,2230813.123,1377532.862,15.1,7.2,2,19.27,-0.73,0,113,214,5,0,2,3,0,0,0.0,0.0
1507,9200,1534,1163950300,18.14,937.2719999999999,2230692.269,1376430.176,15.4,7.0,2,13.11,-0.64,2,115,214,0,3,2,1,1483,1640,739.06,56.37
1517,8256,877,1163855900,6.886,1463.7379999999998,2230840.18,1376924.615,15.3,6.9,2,16.08,5.88,11,110,202,0,4,4,1,1176,0,453.29,28.19
1520,8286,173,1163858900,-17.567,1994.826,2230784.058,1377451.451,15.3,6.8,2,20.03,-2.23,0,115,210,5,0,4,3,0,0,0.0,0.0
1523,8284,553,1163858700,26.928,1645.361,2230860.273,1377106.736,14.2,7.1,2,17.71,0.0,1,112,214,4,0,2,3,0,0,0.0,0.0
1524,8299,302,1163860200,1.515,1572.434,2230835.755,1377033.449,15.7,6.9,2,14.86,5.18,11,120,215,0,4,2,1,1176,0,344.85,23.21
1525,8309,23,1163861200,14.375,2071.919,2230803.828,1377532.523,14.6,7.5,2,12.61,-0.31,0,113,214,5,0,2,3,0,0,0.0,0.0
1530,8362,1056,1163866500,-13.232999999999999,1526.602,2230821.0069999998,1376987.565,15.5,6.5,2,13.86,-1.49,2,120,201,0,4,4,1,1449,0,596.91,43.07
1538,8456,33,1163875900,4.368,2052.4410000000003,2230796.92,1377511.7380000001,17.6,6.6,2,22.58,-2.91,0,115,214,5,0,2,2,0,0,0.0,0.0
1540,8477,638,1163878000,5.416,57.501999999999995,2230514.764,1375590.721,16.5,7.0,2,19.08,0.0,11,101,223,0,1,2,1,0,0,0.0,0.0
1541,8505,191,1163880800,1.031,2061.462,2230792.241,1377520.148,16.1,6.5,2,16.64,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
1542,8612,87,1163891500,2.124,2064.9339999999997,2230792.79,1377523.746,16.0,6.7,2,19.7,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
1543,8634,1049,1163893700,0.7959999999999999,216.35299999999998,2230530.4359999998,1375748.384,16.8,7.2,2,22.07,-1.23,0,123,214,1,0,2,2,0,0,0.0,0.0
1545,8637,31,1163894000,7.0920000000000005,166.687,2230527.9159999997,1375698.388,15.9,7.0,2,21.99,-0.73,0,102,201,1,0,4,2,0,0,0.0,0.0
1548,8631,51,1163893400,-5.124,2065.1279999999997,2230785.598,1377522.8290000001,15.4,6.5,2,16.04,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
1549,8660,311,1163896300,10.533,1228.527,2230833.91,1376687.0269999998,15.2,7.0,2,16.41,0.0,0,111,214,3,0,2,3,0,0,0.0,0.0
1551,8655,1630,1163895800,-19.79,2049.7670000000003,2230773.455,1377505.404,16.5,6.5,2,24.99,0.0,2,115,201,5,0,4,3,0,0,0.0,0.0
1552,8667,398,1163897000,-12.038,2059.062,2230779.693,1377515.7759999998,16.5,6.5,2,33.98,0.0,1,114,206,5,0,4,1,1507,0,756.39,22.26
1553,8682,713,1163898500,-28.395,709.457,2230552.727,1376243.87,15.2,6.8,2,18.43,0.0,0,122,223,2,0,4,3,0,0,0.0,0.0
1555,8683,866,1163898600,-13.437000000000001,2062.851,2230777.731,1377519.3059999999,15.1,6.5,2,24.85,0.0,1,114,201,5,0,4,1,1507,0,790.52,31.81
1556,8704,832,1163900700,-10.395999999999999,2055.016,2230781.935,1377512.029,16.5,7.0,2,29.39,0.0,1,114,223,5,0,4,1,1552,0,118.36,4.03
1558,8694,1329,1163899700,13.655999999999999,75.618,2230524.443,1375608.11,15.0,7.0,2,17.0,0.0,1,101,215,0,1,2,1,1476,0,1097.15,64.54
1561,8725,837,1163902800,-9.016,2058.45,2230782.773,1377515.634,17.7,7.5,2,30.88,0.0,1,114,201,5,0,4,1,1555,0,114.3,3.7
1564,8736,1537,1163903900,-24.391,2055.3920000000003,2230768.047,1377510.259,15.5,7.0,2,26.23,0.0,2,115,223,5,0,4,3,0,0,0.0,0.0
1568,8743,181,1163904600,-10.012,2060.008,2230781.551,1377517.021,14.5,6.5,2,27.14,0.0,1,114,212,5,0,4,1,1556,0,133.1,4.9
1569,8748,10,1163905100,20.685,2078.626,2230809.037,1377540.1169999999,15.2,7.4,2,20.67,0.0,0,114,214,5,0,2,2,0,0,0.0,0.0
1573,8768,808,1163907100,-10.499,2060.522,2230780.991,1377517.4540000001,15.5,6.5,2,31.03,0.0,1,114,201,5,0,4,1,1561,0,151.73,4.89
1575,8788,177,1163909100,-9.476,2047.651,2230783.971,1377504.8909999998,15.1,6.8,2,34.19,0.0,2,115,212,5,0,4,3,0,0,0.0,0.0
1579,8784,57,1163908700,-21.054000000000002,711.627,2230560.3419999997,1376244.6530000002,16.6,7.0,2,14.62,0.0,0,122,203,2,0,4,1,0,0,0.0,0.0
1583,8800,1463,1163910300,-9.777999999999999,2058.702,2230781.982,1377515.7659999998,16.0,6.7,2,38.08,0.0,1,114,201,5,0,4,1,1573,0,100.23,2.63
1584,8809,11,1163911200,-15.624,130.833,2230499.73,1375665.515,13.9,6.8,2,18.41,0.0,2,101,201,0,1,4,1,0,1405,0.0,0.0
1588,8823,750,1163912600,-12.145,2055.063,2230780.199,1377511.8080000002,16.5,6.5,2,34.25,0.0,1,114,202,5,0,4,1,1583,0,84.75,2.47
1594,8839,152,1163914200,-10.225,2055.953,2230781.961,1377512.981,15.2,6.8,2,33.75,0.0,1,114,212,5,0,4,1,1575,0,181.92,5.39
1601,8862,153,1163916500,-9.253,2050.985,2230783.681,1377508.22,16.7,6.6,2,37.61,0.0,1,114,212,5,0,4,1,1594,0,74.27,1.97
1607,8866,14,1163916900,-17.373,132.585,2230498.129,1375667.4019999998,13.7,6.5,2,19.98,0.0,2,123,201,0,1,4,1,0,1405,0.0,0.0
1615,8885,706,1163918800,-11.675,2060.888,2230779.772,1377517.636,15.8,7.0,2,36.05,0.0,1,114,202,5,0,4,1,1601,0,96.78,2.68
1617,8894,98,1163919700,-0.9079999999999999,2063.765,2230789.972,1377522.1269999999,16.3,6.6,2,2.15,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
1618,8901,1344,1163920400,-11.685,2053.55,2230780.885,1377510.3830000001,15.5,6.5,2,35.02,0.0,1,114,201,5,0,4,1,1601,0,151.55,4.33
1621,8913,905,1163921600,11.842,228.144,2230543.381,1375758.055,16.1,7.1,2,14.96,-3.88,0,102,214,1,0,2,3,0,0,0.0,0.0
1622,8891,42,1163919400,14.517000000000001,692.541,2230591.798,1376219.3530000001,15.6,7.0,2,20.21,0.0,1,103,222,2,0,2,1,0,0,0.0,0.0
1629,8912,1404,1163921500,-19.441,2062.761,2230771.8109999998,1377518.299,16.2,6.6,2,29.77,0.0,2,114,201,5,0,4,1,1588,0,360.86,12.12
1634,8925,149,1163922800,-11.145,2059.603,2230780.4930000002,1377516.447,15.6,6.8,2,34.09,0.0,1,114,212,5,0,4,1,1618,0,90.27,2.65
1635,8964,219,1163926700,-21.767,705.909,2230558.585,1376239.1369999999,16.0,6.5,2,12.58,-3.36,0,122,202,2,0,4,3,0,0,0.0,0.0
1636,8968,472,1163927100,-8.177999999999999,641.164,2230560.3,1376172.6,15.7,7.0,2,21.05,-1.5,11,103,223,0,2,4,1,0,0,0.0,0.0
1638,8960,1370,1163926300,-11.639000000000001,2060.985,2230779.793,1377517.737,15.2,6.9,2,35.43,0.0,1,114,223,5,0,4,1,1634,0,119.65,3.38
1640,8973,837,1163927600,8.164,228.669,2230539.855,1375759.2140000002,15.0,7.0,2,16.38,-5.57,0,102,214,1,0,2,3,0,0,0.0,0.0
1643,8984,1142,1163928700,-10.67,2059.389,2230780.995,1377516.3090000001,16.3,6.9,2,39.71,0.0,1,114,202,5,0,4,1,1638,0,86.25,2.17
1644,8988,22,1163929100,8.7,2049.002,2230801.726,1377509.0080000001,15.8,6.6,2,27.93,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
1646,8999,26,1163930200,3.6039999999999996,2064.144,2230794.373,1377523.1919999998,15.3,6.8,2,23.7,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
1665,224,21,1163052700,-23.815,2076.884,2230765.328,1377531.586,16.0,7.0,2,9.53,0.0,2,114,215,5,0,4,3,11,0,0.0,0.0
1669,414,1153,1163071700,-13.478,1994.588,2230788.135,1377451.841,16.6,6.7,2,21.46,-4.17,0,115,201,5,0,4,3,0,0,0.0,0.0
1672,457,1141,1163076000,-2.471,2011.682,2230796.399,1377470.4030000002,15.5,7.0,2,10.27,-0.9,0,115,201,5,0,4,3,0,0,0.0,0.0
1676,388,137,1163069100,-9.415,1525.869,2230824.825,1376986.844,15.5,6.5,2,21.24,-1.73,1,120,221,0,4,4,1,29,0,459.03,21.61
1681,1348,65,1163165100,3.8930000000000002,105.23100000000001,2230517.11,1375638.416,16.5,7.0,2,18.82,0.0,11,101,223,0,1,2,1,0,0,0.0,0.0
1685,1753,17,1163205600,-25.503,2079.18,2230763.308,1377533.5969999998,15.0,6.5,2,10.54,0.0,2,114,215,5,0,4,3,269,0,164.18,15.58
1689,1579,2161,1163188200,13.859000000000002,82.633,2230525.214,1375615.086,15.5,7.0,2,6.2,0.0,1,101,214,0,1,2,1,256,0,50.64,8.17
1691,3735,30,1163403800,-24.011,2078.889,2230764.827,1377533.5380000002,14.0,6.5,2,9.54,0.0,2,114,215,5,0,4,3,605,0,0.0,0.0
1693,4615,13,1163491800,-26.8,2077.464,2230762.289,1377531.7030000002,15.0,7.0,2,15.41,0.0,2,114,215,5,0,4,3,686,0,1606.47,104.25
1694,4898,21,1163520100,-25.206999999999997,2080.922,2230763.3340000003,1377535.364,14.5,7.0,2,11.52,0.0,2,114,215,5,0,4,3,813,0,256.28,22.25
1695,4976,21,1163527900,-26.193,2081.449,2230762.279,1377535.7340000002,13.5,7.0,2,13.95,0.0,2,114,215,5,0,4,3,831,0,367.2,26.32
1697,6673,24,1163697600,-25.476999999999997,2080.18,2230763.181,1377534.5890000002,13.5,6.5,2,11.16,0.0,2,114,215,5,0,4,3,1185,0,140.16,12.56
1701,7959,17,1163826200,-24.93,2081.916,2230763.456,1377536.388,15.0,6.5,2,14.9,0.0,2,114,215,5,0,4,3,1449,0,213.03,14.3
1708,1326,1415,1163162900,22.682,87.01100000000001,2230534.3619999997,1375618.735,17.5,7.0,2,45.73,0.0,2,101,214,0,1,2,1,75,0,312.96,6.84
1709,1445,1083,1163174800,-12.335999999999999,1996.932,2230788.905,1377454.332,16.6,6.5,2,18.23,-2.25,0,115,201,5,0,4,3,0,0,0.0,0.0
1711,1682,18,1163198500,-26.517,2078.7070000000003,2230762.379,1377532.9740000002,17.5,6.5,2,13.53,0.0,2,114,215,5,0,4,3,249,0,1513.31,111.85
1713,1883,27,1163218600,-23.801,2077.384,2230765.265,1377532.082,15.5,7.0,2,12.13,0.0,2,114,215,5,0,4,3,290,0,193.68,15.97
1714,2001,16,1163230400,-25.544,2077.681,2230763.497,1377532.1090000002,15.5,6.5,2,15.63,0.0,2,114,215,5,0,4,3,310,0,224.25,14.35
1715,2374,40,1163267700,3.04,145.082,2230520.135,1375677.8290000001,17.5,7.0,2,12.16,0.0,9999,123,223,1,0,2,2,0,0,0.0,0.0
1717,4951,20,1163525400,-26.221,2080.45,2230762.405,1377534.7419999999,14.0,7.0,2,13.68,0.0,2,114,215,5,0,4,3,831,0,271.72,19.86
1721,3841,22,1163414400,-25.051,2077.417,2230764.025,1377531.924,16.6,6.6,2,8.48,0.0,2,114,215,5,0,4,3,636,0,0.0,0.0
1722,3024,22,1163332700,-26.104,2075.444,2230763.286,1377529.813,16.6,6.6,2,12.88,0.0,2,114,215,5,0,4,3,496,0,344.23,26.73
1724,3917,20,1163422000,-26.011,2078.9429999999998,2230762.8430000003,1377533.285,15.5,6.5,2,12.13,0.0,2,114,215,5,0,4,3,645,0,231.25,19.06
1726,3281,21,1163358400,25.968000000000004,2074.748,2230814.851,1377537.093,16.6,7.4,2,26.53,-0.95,0,113,214,5,0,2,3,0,0,0.0,0.0
1727,3340,13,1163364300,20.483,2078.327,2230808.884,1377539.79,13.8,7.4,2,24.85,0.0,0,113,214,5,0,2,3,0,0,0.0,0.0
1728,3414,23,1163371700,25.391,2073.152,2230814.526,1377535.427,18.4,7.4,2,20.74,-0.25,0,113,214,5,0,2,3,0,0,0.0,0.0
1729,3442,15,1163374500,14.984000000000002,2081.584,2230802.969,1377542.155,15.9,7.4,2,20.75,-11.26,0,113,214,5,0,2,3,0,0,0.0,0.0
1731,3520,103,1163382300,1.705,2067.947,2230791.915,1377526.659,20.3,6.7,2,8.72,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
1732,3678,32,1163398100,-25.854,2075.438,2230763.534,1377529.845,12.5,7.0,2,8.8,0.0,2,114,215,5,0,4,3,605,0,0.0,0.0
1733,3713,24,1163401600,-25.275,2078.423,2230763.65,1377532.884,17.0,7.0,2,12.06,0.0,2,114,215,5,0,4,3,605,0,306.03,25.38
1735,3770,33,1163407300,-22.930999999999997,2081.862,2230765.44,1377536.6409999998,15.2,6.6,2,8.65,0.0,2,114,215,5,0,4,3,605,0,0.0,0.0
1736,3809,25,1163411200,-26.45,2081.206,2230762.063,1377535.4540000001,15.0,6.5,2,12.12,0.0,2,114,215,5,0,4,3,605,0,745.19,61.48
1737,3460,161,1163376300,-7.066,1526.5539999999999,2230827.174,1376987.5219999999,13.0,6.5,2,16.97,-0.87,1,120,221,0,4,4,1,559,0,109.18,6.43
1738,3891,29,1163419400,-27.131,2074.472,2230762.42,1377528.695,14.1,6.6,2,8.48,0.0,2,114,215,5,0,4,3,645,0,0.0,0.0
1746,6705,10,1163700800,-25.354,2075.424,2230764.03,1377529.908,14.0,7.0,2,17.83,0.0,2,114,215,5,0,4,3,1185,0,266.09,14.92
1747,6725,12,1163702800,-26.247,2079.45,2230762.5319999997,1377533.75,15.5,7.0,2,19.35,0.0,2,114,215,5,0,4,3,1185,0,366.41,18.94
1748,7671,14,1163797400,-26.57,2076.7070000000003,2230762.6319999998,1377530.99,16.0,6.5,2,15.28,0.0,2,114,215,5,0,4,3,1235,0,1813.32,118.67
1752,7694,13,1163799700,-25.997,2079.4429999999998,2230762.78,1377533.781,13.1,6.6,2,16.86,0.0,2,114,215,5,0,4,3,1377,0,144.81,8.59
1753,7715,14,1163801800,-24.828000000000003,2076.41,2230764.399,1377530.9630000002,17.0,7.0,2,18.47,0.0,2,114,215,5,0,4,3,1377,0,227.18,12.3
1754,7734,16,1163803700,-25.45,2081.179,2230763.055,1377535.58,15.0,6.5,2,15.74,0.0,2,114,215,5,0,4,3,1377,0,312.02,19.82
1756,7835,23,1163813800,-24.775,2078.41,2230764.1459999997,1377532.947,16.5,7.0,2,13.13,0.0,2,114,215,5,0,4,3,1413,0,162.92,12.41
1757,7903,12,1163820600,-26.721,2080.462,2230761.909,1377534.678,13.5,7.0,2,16.34,0.0,2,114,215,5,0,4,3,1419,0,261.45,16.0
1758,7931,21,1163823400,-23.668000000000003,2082.382,2230764.6319999998,1377537.042,14.5,7.0,2,10.1,0.0,2,114,215,5,0,4,3,1449,0,128.66,12.74
1759,7993,18,1163829600,-28.206,2081.0029999999997,2230760.358,1377534.985,15.0,7.0,2,10.92,0.0,2,114,215,5,0,4,3,1449,0,318.32,29.15
1761,8150,19,1163845300,-26.706999999999997,2080.962,2230761.846,1377535.174,13.5,7.0,2,11.97,0.0,2,114,215,5,0,4,3,1449,0,774.67,64.72
1762,8675,18,1163897800,-25.761,2078.937,2230763.091,1377533.3169999998,13.5,7.0,2,12.6,0.0,2,114,215,5,0,4,3,1530,0,1523.96,120.95
1763,8700,19,1163900300,-23.904,2082.888,2230764.321,1377537.506,14.5,6.5,2,14.15,0.0,2,114,215,5,0,4,3,1551,0,143.23,10.12
1764,8746,16,1163904900,-24.41,2082.652,2230763.857,1377537.195,15.0,6.5,2,16.19,0.0,2,114,215,5,0,4,3,1551,0,267.99,16.55
1766,8790,19,1163909300,-24.6,2084.907,2230763.324,1377539.395,11.5,7.0,2,13.57,0.0,2,114,215,5,0,4,3,1564,0,174.32,12.85
1803,5754,17,1163605700,-26.447,2071.952,2230763.481,1377526.31,15.0,7.0,2,13.94,0.0,2,114,215,5,0,4,3,978,0,216.91,15.56
1805,4845,20,1163514800,-24.458000000000002,2080.902,2230764.078,1377535.459,15.5,6.5,2,10.88,0.0,2,114,215,5,0,4,3,805,0,137.11,12.6
1806,4741,23,1163504400,-26.205,2071.696,2230763.76,1377526.094,17.0,6.5,2,11.06,0.0,2,114,215,5,0,4,3,759,0,329.84,29.82
1808,5627,11,1163593000,-27.177,2072.722,2230762.642,1377526.959,14.7,6.7,2,16.92,0.0,2,114,215,5,0,4,3,961,0,82.53,4.88
1810,2674,36,1163297700,-25.464000000000002,2080.68,2230763.1180000002,1377535.085,16.1,6.5,2,5.92,0.0,2,114,215,5,0,4,3,407,0,0.0,0.0
